mse,rmse,r2,iterations,learning_rate,depth,l2_leaf_reg
0.2069354015400387,0.45490152949846047,0.9435445814735715,65.0,0.2824920688463278,5.0,1.171107475734107
0.1638319060777502,0.40476154224154026,0.9411775311499011,97.0,0.1669018655296384,7.0,2.49730913876759
0.11999832629920767,0.3464077457263444,0.9592434509820719,91.0,0.19543890577780954,6.0,2.0108404942860236
0.08921759340781464,0.29869314255237706,0.9781782481091208,92.0,0.26379692583775766,8.0,1.3253081753876756
0.13842162221726773,0.3720505640598704,0.9369158681028953,95.0,0.21362248924662042,5.0,1.745311853196604
0.30011973917699475,0.5478318530142208,0.7952231331078349,87.0,0.21413872109805346,5.0,1.6535211253195974
0.18655831406218676,0.43192396791818205,0.9155027075689702,86.0,0.20573038018786724,7.0,1.7809042622536468
0.18968616304901678,0.4355297499012172,0.9275067038884061,98.0,0.28341828949648673,6.0,4.5262119807019285
0.33918595006155344,0.5823967290958574,0.7852979729666048,88.0,0.2764962542359266,4.0,1.6732720091644846
0.18347335911885454,0.42833790296780244,0.9261486177710831,99.0,0.2231701540723019,5.0,1.1484312524365161
0.4186291667736111,0.6470155846450772,0.7324900304841,99.0,0.2647101830187079,5.0,3.6655796367353646
0.09682306287428398,0.31116404495745326,0.9689185923655763,94.0,0.17065012250691738,7.0,1.824064755864848
0.10109681473395693,0.3179572529978785,0.9783646635124578,86.0,0.20070773468454062,6.0,2.1029160754359126
0.08783912216704552,0.29637665590772416,0.9778520179796558,82.0,0.2605481817970123,6.0,1.4810076386958313
0.08235808686297728,0.2869809869363775,0.9875205949070845,91.0,0.21355134527507813,7.0,1.7642786820245453
0.17592865615949826,0.4194385010457412,0.942576585632168,97.0,0.17766612620707045,6.0,3.1196812035567403
0.11041342346829928,0.3322851538487678,0.9512082381180741,80.0,0.21475066865016088,8.0,1.2821912576242744
0.16225687985869375,0.40281122111814827,0.9307908202132719,81.0,0.24191493662322938,7.0,1.438567314732163
0.20788558824963263,0.45594472060726027,0.8774767725551016,98.0,0.21006921044243765,5.0,1.1961144610344068
0.1326055644445951,0.3641504695103318,0.9733228060974588,67.0,0.2741102197764803,8.0,2.2748390924539468
0.1806355995760223,0.4250124699064985,0.9140194690202995,55.0,0.28445441151302314,6.0,1.3035706332921593
0.35756736227307273,0.5979693656643899,0.769554435314729,96.0,0.1997627464202346,6.0,1.0907544234883675
0.07332363954211847,0.2707833812147977,0.9781656824828195,86.0,0.2712983297967367,8.0,2.3723006588913154
0.12780290578416864,0.3574953227444642,0.9500381482815047,100.0,0.21450124970659662,7.0,1.6269698572377616
0.20971398120194606,0.4579453910696624,0.9550734525214779,78.0,0.2965886263790611,5.0,2.0973368158753667
0.15992108173079886,0.39990133999625316,0.9520001971815018,100.0,0.22066419662154857,8.0,1.4014421866482238
0.22612413573145254,0.47552511577355466,0.8995601104172564,89.0,0.26624253249649976,7.0,2.4794524258881423
0.08418086857470264,0.29013939507537173,0.979429483380568,82.0,0.23456408992724634,7.0,1.0662694695799635
0.16536988214023401,0.40665695879971614,0.9326157182155516,78.0,0.2980630356521166,6.0,2.760174185574612
0.11068127410454243,0.33268795304991494,0.9686355330467311,81.0,0.18077424877426224,8.0,1.2315383887851938
0.1145252165205714,0.338415745083723,0.9604950102342982,83.0,0.2224661780994007,7.0,1.0857188797556754
0.1409769036718273,0.3754689117248288,0.931741465814375,85.0,0.20419835767539285,5.0,1.1909080653542548
0.07601534978948923,0.27570881340553705,0.9856134689867304,72.0,0.1917781361347219,7.0,1.0914967255901993
0.12604271765702155,0.35502495356949426,0.967660953964972,66.0,0.21446020937213614,5.0,1.1887448014859112
0.1340356613791307,0.3661088108460799,0.9650075353863494,68.0,0.23312721815957643,5.0,1.0667325572550856
0.28584902833948767,0.5346485091529646,0.8410096800456565,100.0,0.24959920050557385,6.0,1.5824850182090842
0.07465356399230477,0.273228043934558,0.9854474377326832,92.0,0.2837627377853336,4.0,1.4089546528055918
0.11003121847763701,0.3317095393226384,0.9759325044675043,63.0,0.28369426787955193,7.0,1.7194403892259262
0.09594348108577619,0.30974744726272757,0.9612316368445724,89.0,0.21441775019998943,6.0,1.5224470228604217
0.3799189541789544,0.6163756599501268,0.7519175421742923,87.0,0.22161523635233238,4.0,1.6207256849327678
0.11812772304602256,0.34369713854791195,0.9604708586803712,82.0,0.13973453263455018,8.0,1.6728745546207158
0.12189429165475571,0.349133630082746,0.9658306148456492,61.0,0.24560278921042564,8.0,1.7003261929633986
0.09066549884789354,0.30110712188172095,0.9723009276066202,73.0,0.18284272606711366,7.0,1.4864441448542012
0.1153567299729172,0.3396420615485031,0.9610466744197391,86.0,0.1425834902076171,7.0,1.0482672610471924
0.19376671976782786,0.4401894135117607,0.905422074293967,81.0,0.23387017935484758,7.0,1.446452146360419
0.15003848731986716,0.387348018350252,0.9672819008781082,87.0,0.24315621850107283,7.0,2.7398664769458057
0.25843036761795174,0.5083604701567105,0.9624493894864165,90.0,0.2964249410613294,4.0,1.084780789617139
0.10531481715915307,0.324522444769469,0.975747243483858,90.0,0.25018347919818995,6.0,1.0951395606677607
0.18328003282436714,0.42811217317937494,0.9132671896087484,100.0,0.25514790525081754,8.0,3.2764452024415096
0.11737036591491626,0.3425935870895955,0.95196469146798,81.0,0.2637498182331858,8.0,1.4103976886148977
0.13469189622272393,0.3670039457863143,0.9513899086145633,50.0,0.1687488222062785,7.0,1.1257260908330293
0.13609433295405365,0.36890965418927935,0.9393995404842528,81.0,0.13536016808822435,8.0,1.2206247340910372
0.06909023108825596,0.2628502065592796,0.984834970489591,71.0,0.2102935841081372,8.0,1.2179634431594268
0.11515251998683824,0.33934130309592175,0.9730950511419718,93.0,0.21484337332263587,5.0,1.3637956465108625
0.1205927198932744,0.3472646251682921,0.9378456909333923,91.0,0.2501897257992126,8.0,1.075304542316351
0.19817615996214427,0.4451698102546311,0.9040057013202222,86.0,0.20616282967888092,5.0,1.9686608148094196
0.1465417444962103,0.38280771216919113,0.9476498992303222,100.0,0.2521125202359559,7.0,4.784767836829037
0.15587797084837735,0.394813843283613,0.9358850576188205,85.0,0.27090089749981694,3.0,1.187929113856333
0.0969088802195346,0.3113019116862834,0.9805341256557428,96.0,0.2408507435454389,4.0,1.3306744943840016
0.11182459910850906,0.3344018527288823,0.960443986335882,77.0,0.14788700060628535,7.0,1.2558244507445773
0.22048239949753304,0.4695555339866979,0.9082270567443937,91.0,0.25389227656565067,8.0,3.3091075121241857
0.16783654773401416,0.40967859076843904,0.9181639271912505,81.0,0.27460875545891666,5.0,1.248662135749327
0.22048512715789215,0.46955843849077206,0.9424234994947622,95.0,0.19263109906404546,7.0,1.1704944573870049
0.1315959759369739,0.3627615965575379,0.9378761729504657,91.0,0.2133490307700189,8.0,1.3893630841649753
0.09972288370257099,0.31578930270446304,0.9700837792235752,56.0,0.21530049640639803,7.0,1.6877431516978743
0.10778636159676204,0.32830833312111046,0.9657594549181442,87.0,0.2662254955809783,7.0,1.9531530107572421
0.12255879508169279,0.3500839828979509,0.9569043611985696,81.0,0.2666373387075914,7.0,1.3325964260444205
0.14275004738539793,0.3778227724547555,0.9374475241799061,94.0,0.24089433816038555,8.0,4.395789821602268
0.3234004632582734,0.5686830956325969,0.8030921428554028,80.0,0.2594599987267799,3.0,1.245959029537185
0.27445325202918397,0.5238828609805669,0.8305477789185948,85.0,0.18712884288608905,8.0,2.344159739526785
0.14637118130782226,0.38258486811140646,0.9349699680335508,93.0,0.18828391528143792,5.0,2.6856211934070418
0.09482716266871997,0.3079401933309778,0.976572173013471,96.0,0.25997114114691666,6.0,2.5104383612296015
0.22300249996168853,0.47223140509890754,0.8663578516449159,95.0,0.2740574710898423,7.0,1.4137571529087847
0.16914862352574697,0.41127682104118995,0.9245335001693955,90.0,0.2603988589560582,6.0,4.715317778403156
0.11293030289384651,0.33605104209605796,0.9733865504158582,90.0,0.2079218794681104,8.0,1.0079423790270425
0.26604544656224505,0.5157959349997294,0.8853813854959718,85.0,0.255343372438271,6.0,3.046567993073477
0.1973662130587933,0.444259173297292,0.9429767849914931,82.0,0.13413279381465854,4.0,1.299070634655675
0.17624170420199195,0.41981151032575553,0.9029325629701901,94.0,0.24601429172363357,7.0,1.309233544209321
0.16230684274268284,0.4028732340857144,0.9434230593795073,87.0,0.2750628124864238,4.0,1.6545549233915984
0.14089444154571826,0.37535908347303687,0.9669864917832633,99.0,0.28241597865805146,8.0,1.0292253388045745
0.13998206969599286,0.374141777533588,0.9270420066642567,84.0,0.25050452198973516,6.0,1.6314006856375014
0.1530997757249674,0.391279664338651,0.9423832707893135,87.0,0.2215512504517861,6.0,1.7109826930306427
0.2660716279714454,0.5158213139949196,0.8759435952156853,97.0,0.18534991853228228,6.0,1.717769695413205
0.3330306650917788,0.5770880912753085,0.9432749055395206,60.0,0.2482805607685825,7.0,1.1450367167583577
0.13556332186687023,0.3681892473536812,0.9325397399613886,79.0,0.21362270190529625,7.0,1.0768044294815282
0.19839608423259983,0.44541675342604686,0.8786587427327459,97.0,0.1571413392289837,4.0,1.111085687130973
0.08753323357573684,0.29586015881787264,0.9811340479217373,72.0,0.2596602716990548,7.0,1.7760522918256316
0.1480892282327556,0.3848236326328668,0.9624292288199503,83.0,0.2339975666577415,8.0,1.2010882185117966
0.1459308112112433,0.3820089150939325,0.9279923231796566,61.0,0.20860280496211167,7.0,1.1940491534870832
0.14931784048080954,0.3864166669293776,0.9279077619985133,92.0,0.13617093070033628,6.0,1.3924739151553631
0.15140594340099672,0.38910916643147425,0.949984259747023,68.0,0.20845411918540224,5.0,1.3738497769861082
0.2539000659611406,0.5038849729463468,0.8622341214918459,78.0,0.24967445197777785,6.0,2.4422565612301357
0.13298868459937202,0.3646761365915955,0.9552654503081759,93.0,0.2941781658866762,8.0,1.8581567332271218
0.09084120106574306,0.3013987409823456,0.9817291676344487,88.0,0.25181398268376887,4.0,3.66723926282124
0.12907579329959679,0.3592711974255615,0.9522484742734628,93.0,0.2440833144477316,6.0,1.067583327780123
0.16450663821740336,0.4055941792203179,0.9610342904405025,84.0,0.23392103899220912,8.0,1.2901774412963531
0.17050502235719608,0.41292253796226247,0.9435485740010354,98.0,0.2039029631724567,6.0,2.468928616302482
0.11387248805756003,0.3374499786006217,0.969936373107832,91.0,0.23145344656908967,8.0,1.6877594085139014
0.19509487321707566,0.44169545301833896,0.8961438258647247,82.0,0.12416362924171424,8.0,1.1253752006679218
0.20667023665815384,0.45460998301638056,0.9522148505358494,89.0,0.22217785964480966,7.0,1.7217218449997924
0.2057371443119487,0.4535825661463949,0.9093946231222256,47.0,0.27353843276222095,7.0,1.3120430562375942
0.22774816986831864,0.47722968250971004,0.8544739947046751,72.0,0.22578020177235178,7.0,1.037136400209132
0.25795541193246413,0.5078931107353831,0.843157791660222,88.0,0.19319750103501754,8.0,3.8990527559795103
0.06365537850242291,0.2523001753911854,0.9900627407086324,82.0,0.24051074589157184,8.0,1.9777455618873798
0.1829413474447498,0.4277164334518254,0.9036206205602838,74.0,0.27372004549267315,8.0,1.215677084067924
0.13829942680952154,0.37188630898370206,0.941538941649617,89.0,0.14643825974266095,6.0,1.5540945749678177
0.09443309401179337,0.3072996811124173,0.9818799742251514,98.0,0.25366664740683326,4.0,1.1705206552679444
0.09949312631993237,0.3154253102081892,0.9674668460630514,91.0,0.28188803457859724,7.0,1.6512030741982633
0.19877804888095227,0.4458453194561453,0.9291850324403289,85.0,0.22383554297840869,6.0,1.251449637737998
0.13238010388336333,0.3638407672091781,0.9537469690157724,85.0,0.2855284426911361,8.0,1.5790738463478293
0.20664673710168482,0.45458413643866286,0.8905557522728469,99.0,0.24919963113000315,4.0,2.286536520682272
0.14798010943569145,0.3846818288348066,0.9285908256368626,94.0,0.23581383509210085,7.0,1.0959561982550934
0.11691640369283454,0.34193040767506266,0.95789870589734,85.0,0.23109134799293987,5.0,1.100273923826022
0.08986775857088458,0.299779516596589,0.9738293679139614,88.0,0.23674566336725705,8.0,1.1742139678764092
0.12132317805020537,0.3483147686363663,0.9576280900140748,85.0,0.22797878705910007,8.0,2.312615450655021
0.1131407681202376,0.336364041063009,0.9656482976889654,100.0,0.16607463328896147,6.0,2.143830082683651
0.1305611909898821,0.3613325213565506,0.9579470480524828,49.0,0.19736750962109936,8.0,1.1110590881850175
0.07755936679728037,0.2784948236453963,0.9866592055940768,94.0,0.2847988460645483,5.0,1.561287744742295
0.5587715601830731,0.7475102408549819,0.6552857691141734,75.0,0.16468588311083399,3.0,2.043223577135724
0.07689026960174421,0.2772909475654483,0.9858047090991601,94.0,0.22257005215345674,6.0,1.3055845212888797
0.12570119145755276,0.35454363829795726,0.9499804271982051,84.0,0.21684189402816997,7.0,2.0389978971508445
0.12944840159926202,0.3597893850563994,0.9429624103612735,89.0,0.1957280006165936,6.0,1.6767767295483504
0.1265189190367065,0.35569498033667346,0.9679254607304263,89.0,0.26955575882563204,8.0,1.9859409142188629
0.08545112804299186,0.2923202491155751,0.9829960009162424,78.0,0.2673241036559295,5.0,1.8069900427014671
0.1060700355068011,0.3256839503365204,0.9788588416886363,85.0,0.29409780830185206,7.0,1.6477233800843658
0.17373954906736527,0.41682076371908977,0.9109902847447342,77.0,0.25666739628561536,8.0,2.6462056407653796
0.2086171918255356,0.45674631013893874,0.8734267879549572,86.0,0.26295476730272893,4.0,2.1874656444427374
0.17088419417018086,0.4133814148824072,0.9182252959238763,89.0,0.2600842770035115,8.0,1.113814183019084
0.18383779493092278,0.4287630988447149,0.930742066854846,83.0,0.15516582763414846,8.0,4.7295776022483045
0.1569138438497314,0.39612352094988174,0.916683563394988,89.0,0.21022841614559978,7.0,1.9304892190911103
0.18085631795096904,0.42527205169275945,0.9155237774528227,81.0,0.27761557257957936,3.0,1.300644733593367
0.13572443289573993,0.36840797072775167,0.9501798585933308,93.0,0.2153863251377697,7.0,1.4319398969611288
0.13792977580304913,0.3713889818008191,0.9495323180692674,64.0,0.2898037666908149,7.0,1.8241077936106649
0.19076858023440113,0.4367706265700581,0.9036577896151524,98.0,0.28870174619863803,4.0,2.6236441439055973
0.10311309918159203,0.3211122843828807,0.9652969831876296,99.0,0.25558046561266357,3.0,1.7182878559836992
0.08889990229157155,0.2981608664656909,0.9798410008279517,92.0,0.19080297875247804,7.0,1.376413498014038
0.15105147991405857,0.3886534187602864,0.945695618721933,97.0,0.24810426711129,3.0,3.5402684811288445
0.08045059108600129,0.2836381340475947,0.9751746182133897,100.0,0.2686101302463051,8.0,3.331198663435915
0.12123189093589126,0.3481837028579759,0.9532656072859049,87.0,0.16491950506334602,8.0,1.123648039212461
0.08566963172806112,0.29269375074992826,0.9802299516786537,89.0,0.27507986867352585,7.0,2.7636767259937676
0.280417037041118,0.529544178554649,0.8598709296682818,63.0,0.2517822955253259,7.0,1.3468850041851188
0.13162290586906303,0.3627987126066781,0.9648061086520451,61.0,0.2344176632527515,6.0,1.3902316844530314
0.18200635235726448,0.4266220251666157,0.9145290999476882,100.0,0.24530284857312712,6.0,1.1835428785076627
0.15561349631417853,0.3944787653526848,0.9662435712580661,62.0,0.28026998025446254,7.0,1.490188645723853
0.14403608594950107,0.37952086365508425,0.9299764550513209,78.0,0.18471208249418358,6.0,1.8182487713832471
0.10380575567547941,0.32218900613689383,0.982099511229427,88.0,0.20930153027688428,7.0,1.55515342764128
0.10756857843439693,0.3279764906733361,0.9634427180665915,86.0,0.25799687312656705,7.0,1.1677050333599541
0.11706618673930637,0.34214936320166717,0.9565389881852515,87.0,0.2851549950419017,7.0,1.2669725579189723
0.14240005489585594,0.3773593180191208,0.9661541771853461,98.0,0.26962992831928,7.0,3.297818442386626
0.16030354020768836,0.4003792454756969,0.9519676346889009,84.0,0.22833846328210058,8.0,1.8735028031621161
0.12718615544063894,0.35663168036594695,0.9458063346153734,100.0,0.1715373993733985,7.0,1.4573953430594022
0.23251570176122263,0.48219881974266865,0.8544375198882803,72.0,0.27313780461652865,5.0,1.0063120707256386
0.06315007849961451,0.25129679365167895,0.9894568338048934,74.0,0.16236933558653247,7.0,1.6159793740542434
0.15609908148644672,0.3950937629050182,0.9713904282867324,77.0,0.23159628447880226,4.0,1.0098991100168404
0.172510892271608,0.41534430569300934,0.9493026279277628,73.0,0.21091779009990638,5.0,1.8173861991047033
0.10224491721028858,0.31975759132550485,0.9661122128862206,66.0,0.2581760993042443,7.0,1.0656885499039355
0.15947771430969454,0.39934660923775794,0.9553014119382042,74.0,0.2741756115740789,6.0,2.0911437752154765
0.1145208514825232,0.33840929579803686,0.9509069725656871,78.0,0.2625569933503751,7.0,1.6801118359151224
0.142476003487032,0.37745993626745605,0.9316483900243612,89.0,0.2550483631848929,7.0,1.7560408381555948
0.1350747163564962,0.3675251234357948,0.9515092698204521,93.0,0.25429793839867376,7.0,2.394576140258948
0.12335248920322692,0.35121573029012654,0.9522243668126641,94.0,0.24498391880957282,8.0,1.6297503650715686
0.11915797640483416,0.3451926656301292,0.954632058235056,75.0,0.18744727920254348,7.0,1.151129242955494
0.11760274513093275,0.34293256644846776,0.9649142847293399,85.0,0.25277824907856583,7.0,1.661621162745909
0.08907751376461959,0.2984585628937786,0.9797380423544089,94.0,0.13918449592444168,7.0,1.6964219087925758
0.4888444626814132,0.6991741290132332,0.6812318875938408,57.0,0.2691433873331208,4.0,1.1445520197583052
0.24815690705125662,0.49815349747969917,0.9299129849383747,70.0,0.2940897458850431,4.0,1.6752105077334614
0.08541702690336139,0.2922619149040145,0.9778096405970406,88.0,0.16629798810033394,7.0,1.1797757545561445
0.14600140495982813,0.38210130196039394,0.9348356635833109,93.0,0.2560686681831034,7.0,1.7735309779587576
0.08494550679465183,0.29145412468285953,0.9760562836755556,93.0,0.162025966494219,7.0,1.4850818745168568
0.10098972062654096,0.31778879877450206,0.969610141938917,62.0,0.2804246242294083,8.0,1.2333898225998632
0.11799614010425316,0.34350566240493496,0.9575823230795389,85.0,0.2703184018645231,8.0,1.028450805411656
0.10609578145511525,0.32572347390864426,0.9565357104312535,92.0,0.2153857813388023,8.0,1.751616313341596
0.22534209236794123,0.47470210908309773,0.8587407541695052,71.0,0.2455410284241084,8.0,2.1068989054619767
0.585404569787732,0.7651173568726121,0.6588024834876207,79.0,0.23005558016106553,6.0,1.8806882558184244
0.11421893460847878,0.33796291898443354,0.9611551579326684,88.0,0.19637729657869296,7.0,1.2061992240613912
0.2991475481235774,0.5469438253820746,0.8191129276964263,90.0,0.237708403589366,8.0,1.207117324406274
0.1835221773579612,0.42839488484103216,0.8877009353661718,87.0,0.28872711323083394,7.0,3.3530775659687944
0.10857106057454738,0.32950123000460463,0.9777389129773758,91.0,0.1373933705025128,7.0,1.303716031497974
0.20806547855486734,0.45614195000555185,0.8750076868752256,91.0,0.283651195638751,7.0,1.8128905384797127
0.0912862226169294,0.30213609949314135,0.9759022171772591,87.0,0.14682561768483263,6.0,1.7405761894457479
0.1967169091482868,0.4435277997468555,0.894136023413239,88.0,0.26819717208474014,7.0,1.9628728769666814
0.14861034697467018,0.3855001257777618,0.9236357391829901,93.0,0.16037067835753846,7.0,1.1909351222467373
0.153084746672517,0.3912604588666187,0.9412767949145451,99.0,0.24223299267909687,5.0,2.4180533157343644
0.133623032538118,0.3655448434024449,0.9395640385612043,98.0,0.24219132558104883,8.0,2.509505681232958
0.12608786258176843,0.35508852780928934,0.9639060548325351,62.0,0.2883951543725916,6.0,2.3237796080233926
0.10826223545253445,0.32903227114150135,0.9787784601931508,73.0,0.29993464103252837,6.0,1.5750982903316575
0.1096751291242093,0.331172355615938,0.968369139457549,87.0,0.2785337917879117,8.0,3.0672053421382586
0.1854717919032771,0.4306643610786445,0.8974235827575666,68.0,0.2984495105095798,7.0,1.5096141008304333
0.12252096701794704,0.3500299516012123,0.9527499709926812,73.0,0.2683589254296798,6.0,1.2539486279637013
0.1533422013610878,0.3915893274351177,0.9262309801519828,78.0,0.21252523180437882,7.0,1.40490945082889
0.11606921506692477,0.34068932338264546,0.9703451368350554,74.0,0.17670956361274634,7.0,1.2839675500691654
0.16133326200801168,0.4016631200496402,0.9221612928881915,97.0,0.1434038879867364,7.0,1.0976179273750124
0.12473718192329905,0.3531815141301977,0.9610250016091916,74.0,0.2781639300115794,7.0,1.5086524854186683
0.10915225072502356,0.33038197699787375,0.96481372441502,82.0,0.253762256374647,6.0,3.9306825272514905
0.09500103935267658,0.30822238619651976,0.9776252178067388,68.0,0.22172080270459804,7.0,2.972498741294615
0.24563195403071575,0.49561270567925897,0.8569663291330395,86.0,0.2999225910895587,7.0,2.5787105478064585
0.14723906081221358,0.38371742312828794,0.9418667648233648,64.0,0.29409180733434226,7.0,1.7587596808053936
0.1339224521220131,0.36595416669579417,0.9606130435212046,81.0,0.2289297739577999,8.0,1.1718970786594354
0.22854467156839464,0.4780634597711842,0.8575872392182647,69.0,0.27339562744149715,6.0,1.3894557990871927
0.14014506410856165,0.37435953855693543,0.9459611234516249,88.0,0.253044659789737,6.0,1.9438156423873074
0.08889436544405949,0.29815158132074276,0.977791707479582,90.0,0.2597503072052424,8.0,1.8584243760567185
0.08320489481033304,0.28845258676311614,0.9884836631359314,80.0,0.2281770551939094,6.0,1.0395910199684315
0.0736176793592886,0.27132578085999975,0.9892539941905514,79.0,0.24877813760141643,8.0,1.3494028194735628
0.08238559773832164,0.28702891446389445,0.9788674498611222,83.0,0.23561329523574645,7.0,2.3525501643697817
0.09071141079388911,0.30118335079132297,0.9780867810374434,62.0,0.22105982796742538,7.0,1.2282014981567726
0.12311799255805134,0.35088173585704246,0.9615827681246574,73.0,0.2577637025750709,4.0,1.2202357461492765
0.18062830256995416,0.42500388535865663,0.9019115681760085,93.0,0.19838787800714608,7.0,1.4638885850211203
0.1041424896041113,0.322711155066123,0.981723947468592,75.0,0.17412919887024558,7.0,1.257756139321307
0.12088940334798769,0.3476915347660735,0.9660806571161924,87.0,0.28812878763301963,7.0,3.8599452940727366
0.1142739548137524,0.3380443089503984,0.9650500757792471,91.0,0.22977773775143434,6.0,1.824831518532946
0.1247580064727504,0.35321099426936076,0.9436146217857799,85.0,0.1874431548052245,6.0,1.2427793957568745
0.20105299310196842,0.44838933205638204,0.8947397213051317,84.0,0.23490284841592238,7.0,2.828428571015174
0.13673511984660122,0.36977712185396383,0.9468637663005686,86.0,0.16663824268022331,6.0,1.4828362372630703
0.10481496272356636,0.32375139030368094,0.9699894934317506,67.0,0.2216703541928145,6.0,1.2225517595816295
0.15773522519912717,0.3971589419856075,0.9333956195490037,76.0,0.23857623370535955,8.0,2.7326159000683794
0.1838145600591746,0.42873600275597873,0.912888138989144,89.0,0.20395323009587216,8.0,1.2838704106923022
0.08206783344134792,0.2864748391069413,0.9883704652396439,88.0,0.2781693507744834,6.0,1.1706830395830563
0.08609761238472334,0.2934239465086709,0.9783096355327138,96.0,0.17200649243836513,7.0,1.086992470236889
0.14773954825797203,0.3843690261428098,0.9514681892879949,92.0,0.27386729942219407,6.0,3.5505749918846052
0.13369977479949596,0.36564979803015885,0.9468832701575199,60.0,0.19785293934133882,8.0,1.1294495328264151
0.15588851604895565,0.3948271977067381,0.928377561008616,90.0,0.24409274060716057,6.0,1.3751082470792346
0.10878478518127148,0.32982538589573646,0.9769918932568235,93.0,0.1353969472354063,8.0,1.4261386259569435
0.18537961091814362,0.4305573259371435,0.9383928521735477,77.0,0.2815029517424257,6.0,2.983484859169228
0.14583315258017915,0.3818810712514816,0.9699931841100031,93.0,0.28627333644667846,6.0,2.6912217611179856
0.07295295570973319,0.2700980483264053,0.9857055558779435,75.0,0.18898186581167245,8.0,1.5003899147536128
0.11874968922878432,0.3446007678876881,0.974642609036574,70.0,0.29170642989005297,6.0,2.6203431248515963
0.16898810200111197,0.4110816244994563,0.9254068901488314,82.0,0.2823553936155046,8.0,2.047506677669187
0.0957922225542098,0.30950318666244747,0.973213288841554,84.0,0.2132789900880323,5.0,1.3577816234498141
0.08940166781738253,0.2990011167493903,0.9820890034797136,78.0,0.2873395377638609,6.0,1.410219387643165
0.10544781199903691,0.3247272886577858,0.9705040988935661,87.0,0.2689746567952919,5.0,1.0573128356630463
0.11812571527827981,0.3436942176968938,0.9508613929924281,83.0,0.2938635180549319,6.0,2.0503939836589486
0.15155271094321351,0.3892977150500803,0.9372679894634294,97.0,0.22238976830566506,7.0,2.197646686042787
0.1355670364995565,0.36819429178024543,0.9343876086154391,79.0,0.18878548148028426,7.0,1.250680142829931
0.10795608508036718,0.3285667132872214,0.9679806809764617,91.0,0.2800162944284524,5.0,1.450243667791181
0.1408876844625336,0.3753500825396654,0.9470493127978415,87.0,0.2563831888887271,7.0,1.1783237076888358
0.14735510529201826,0.38386860420203456,0.9371735121774855,98.0,0.26925804530826497,8.0,2.479372836477745
0.07239736280810788,0.2690675803736078,0.980779842040396,97.0,0.24560680212896477,7.0,1.9619376759986187
0.21567668478975366,0.4644100395014665,0.8691449066378707,85.0,0.27781870750815896,7.0,1.3573933579914472
0.061779159305544014,0.24855413757478273,0.9878607514309331,76.0,0.21034320301002035,8.0,1.3153501910810208
0.09799062731507611,0.3130345465201503,0.9729610085050944,74.0,0.23107176639507998,7.0,2.0109404954058583
0.1510024407046733,0.38859032502710783,0.9458312202413345,65.0,0.29001197564228137,8.0,2.1741070288604702
0.08291441245156488,0.28794862814669714,0.9787070015137519,93.0,0.2710083289150138,8.0,3.1215152540127913
0.0992606483552824,0.31505657960957173,0.9707204143482674,97.0,0.2973709142738462,6.0,2.607978635101777
0.12987198887019719,0.3603775643269114,0.9423648047365238,65.0,0.15451433375197843,8.0,1.014296342952584
0.11740591981454386,0.3426454724851094,0.959727362087798,93.0,0.139466659175688,6.0,1.4410184425210484
0.1388638950131018,0.37264446193805406,0.9445809446544422,89.0,0.21668038050750474,7.0,1.6207025347481148
0.43176622789437574,0.6570892084750561,0.7533573155083274,70.0,0.2759051667983163,3.0,3.0461893082276976
0.11414068357012655,0.3378471304749036,0.967251066586829,88.0,0.2633827295564288,6.0,1.781081788865569
0.18738072051492818,0.43287494789480274,0.9208895525698768,97.0,0.26162876924233835,7.0,4.130489408662843
0.1762559474675407,0.4198284738646733,0.9124428148144922,82.0,0.26848997249394857,8.0,1.976260654428621
0.11060319732908476,0.3325705899941917,0.9736814945211737,68.0,0.2581519989024987,5.0,3.2549787744307523
0.15655739591558138,0.395673344964734,0.923386172234585,76.0,0.2573937254808659,7.0,1.9094091992592812
0.16775057259719967,0.40957364734220836,0.9878393297590689,85.0,0.25485015264452315,4.0,1.6402373994908177
0.14700713641814167,0.38341509675303825,0.9578733249267679,94.0,0.29123016052305467,6.0,1.5711907948163022
0.16606716497206336,0.4075133923836901,0.9011980670442671,80.0,0.2062635680584437,7.0,2.394032068005968
0.1318322989433551,0.3630871781588481,0.9803416997359384,97.0,0.27810192047255944,8.0,1.1744911072861979
0.12357048462263909,0.35152593733982,0.9534826786177698,95.0,0.171224084188046,8.0,1.848472678080078
0.18598025928169135,0.4312542861024008,0.886128072587958,100.0,0.28384461136347217,4.0,2.0524709279250124
0.19204480096593307,0.4382291648965562,0.9231898200035773,78.0,0.21641839037039462,6.0,1.755955224817775
0.1329135524222666,0.36457310984529095,0.9529502800089208,75.0,0.2696889584622302,5.0,2.7128562998396832
0.08795496331482063,0.29657202045172876,0.9733234765543436,96.0,0.28538053859761614,7.0,1.9943658797457413
0.12942867675683717,0.35976197236066676,0.9772915999968135,52.0,0.25984598430564226,5.0,1.0462124255561913
0.24425133150074482,0.49421789880653333,0.8399005230239117,63.0,0.2381210543398807,6.0,1.7912721413332129
0.22903945762661748,0.4785806699257895,0.8725926896905716,86.0,0.2990620150823764,4.0,1.4491052719138051
0.14336534983290591,0.37863617079315853,0.9368616107806254,100.0,0.2865233761260057,4.0,1.3180920904735696
0.15716464632972024,0.3964399656060426,0.923138990287776,94.0,0.2125248884580358,5.0,2.177635109039071
